SERIALNO,SPORDER,PUMA,ADJINC,PWGTP,AGEP,CIT,CITWP,COW,DDRS,DEAR,DEYE,DOUT,DPHY,DRAT,DRATX,DREM,ENG,FER,GCL,GCM,GCR,HINS1,HINS2,HINS3,HINS4,HINS5,HINS6,HINS7,INTP,JWMNP,JWRIP,JWTR,LANP,LANX,MAR,MARHD,MARHM,MARHT,MARHW,MARHYP,MIG,MIL,MLPA,MLPB,MLPCD,MLPE,MLPFG,MLPH,MLPI,MLPJ,MLPK,NWAB,NWAV,NWLA,NWLK,NWRE,OIP,PAP,RELP,RETP,SCH,SCHG,SCHL,SEMP,SEX,SSIP,SSP,WAGP,WKHP,WKL,WKW,WRK,YOEP,ANC,ANC1P,ANC2P,DECADE,DIS,DRIVESP,ESP,ESR,FHICOVP,FOD1P,FOD2P,HICOV,HISP,INDP,JWAP,JWDP,MIGPUMA,MIGSP,MSP,NAICSP,NATIVITY,NOP,OC,OCCP,PAOC,PERNP,PINCP,POBP,POVPIP,POWPUMA,POWSP,PRIVCOV,PUBCOV,QTRBIR,RAC1P,RAC2P,RAC3P,RACAIAN,RACASN,RACBLK,RACNH,RACNUM,RACPI,RACSOR,RACWHT,RC,SCIENGP,SCIENGRLP,SFN,SFR,SOCP,VPS,WAOB
45607,6,3757,1007588,95,47,5,,1,2,2,1,2,2,,,2,4,2,2,,,2,2,2,2,2,2,2,0,141,1,2,1200,1,1,2,2,1,2,1996,1,4,,,,,,,,,,3,5,3,3,3,0,0,10,0,1,,15,0,1,0,0,24300,30,1,1,1,2007,1,210,999,7,1,1,,1,0,6001,2601,2,2,9070,92,25,,,2,8123,2,,0,8310,4,24300,24300,303,164,5900,6,2,2,1,1,1,1,0,0,0,0,1,0,0,1,0,1,2,,,516021,,3
45615,1,702,1007588,113,57,1,,1,2,2,2,2,2,,,2,,,2,,,1,2,2,2,2,2,2,0,35,1,1,,2,1,2,2,1,2,1987,1,4,,,,,,,,,,3,5,3,3,3,0,0,0,0,1,,20,0,2,0,0,48000,42,1,1,1,,1,50,999,,2,1,,1,0,2102,3301,1,1,6990,95,49,,,1,524,1,,0,5000,4,48000,48000,8,494,700,6,1,2,4,1,1,1,0,0,0,0,1,0,0,1,0,1,2,,,431011,,1
45615,2,702,1007588,155,59,1,1995,2,2,2,2,2,2,,,2,1,2,2,,,1,2,2,2,2,2,2,0,10,1,1,1200,2,1,2,2,1,2,1987,1,4,,,,,,,,,,3,5,3,3,3,0,0,1,0,1,,17,0,1,0,0,31000,40,1,1,1,1986,2,920,931,5,2,1,,1,0,2312,,1,1,8190,120,79,,,1,622,1,,0,4020,2,31000,31000,6,494,700,6,1,2,1,1,1,1,0,0,0,0,1,0,0,1,0,2,2,,,352010,,1
45637,1,6710,1007588,154,52,1,2001,2,2,2,2,2,2,,,2,2,,2,,,1,2,2,2,2,2,2,0,8,1,1,1200,2,1,2,2,1,2,1994,1,4,,,,,,,,,,2,5,2,2,3,0,0,0,0,1,,20,0,2,0,0,6000,25,1,5,2,1985,1,706,999,5,2,1,,6,0,,,1,1,7860,89,49,,,1,6111,1,,0,2540,2,6000,6000,6,501,7700,6,1,2,1,6,43,5,0,1,0,0,1,0,0,0,0,,,,,259041,,1
45637,2,6710,1007588,131,56,1,,4,2,2,2,2,2,,,2,1,,2,,,1,2,2,2,2,2,2,10000,20,1,1,1200,2,1,2,2,1,2,1994,1,4,,,,,,,,,,3,5,3,3,3,0,0,1,0,1,11,22,0,1,0,0,120000,40,1,1,1,,1,706,999,,2,1,1,1,0,6205,2406,1,1,9570,50,13,,,1,92M2,1,4,0,1530,,120000,130000,6,501,6700,6,1,2,1,6,43,5,0,1,0,0,1,0,0,0,0,1,2,,,1721YY,,1
45637,3,6710,1007588,132,17,1,,,2,2,2,2,2,,,2,1,2,,,,1,2,2,2,2,2,2,0,,,,1200,2,5,,,,,,1,4,,,,,,,,,,2,5,2,2,3,0,0,2,0,2,14,14,0,2,0,0,0,,3,,2,,1,706,999,,2,,2,6,0,,,1,1,,,,,,6,,1,1,1,,4,0,0,6,501,,,1,2,1,6,43,5,0,1,0,0,1,0,0,0,1,,,,,,,1
45637,4,6710,1007588,117,14,1,,1,2,2,2,2,2,,2,2,,,2,,,1,2,2,2,2,2,2,0,3,1,1,,2,5,2,2,1,2,1982,1,3,,,,,,,,,,3,5,3,3,3,0,0,2,0,2,11,11,3600,2,0,10800,7000,18,1,4,1,,1,706,999,,2,1,2,1,0,5501,,1,1,9070,82,43,,,1,8123,1,1,1,9130,,10600,21400,6,501,9900,6,1,2,2,6,43,5,0,1,0,0,1,0,0,0,1,1,2,,,533030,,1
45639,1,3767,1007588,82,37,1,,5,2,2,2,2,2,,,2,1,2,2,,,1,2,2,2,2,2,2,0,45,2,1,1110,1,3,2,2,1,2,2003,3,4,,,,,,,,,,3,5,3,3,3,0,0,0,0,2,16,22,8000,2,0,0,103000,50,1,1,1,,2,32,21,,2,2,,1,0,1902,,1,1,9590,103,55,3700,6,4,928P,1,,0,430,4,111000,111000,8,501,3700,6,1,2,4,1,1,1,0,0,0,0,1,0,0,1,0,2,2,,,119XXX,,1
45639,2,3767,1007588,136,2,1,,1,2,2,2,2,2,,,2,,,2,,,1,2,2,2,2,2,2,500,30,1,1,,2,5,2,2,1,2,1993,3,4,,,,,,,,,,3,5,3,3,3,0,0,10,0,1,,21,0,2,0,0,112000,40,1,1,1,,2,32,142,,2,1,,1,0,5501,,1,1,6990,100,55,3700,6,1,524,1,,0,430,,112000,112500,6,501,5900,6,1,2,3,1,1,1,0,0,0,0,1,0,0,1,1,1,2,,,119XXX,,1
45639,3,3767,1007588,121,51,3,,1,2,2,2,2,2,,,2,,2,2,,,1,2,2,2,2,2,2,0,30,1,1,,2,5,2,2,1,2,1993,3,4,,,,,,,,,,3,5,3,3,3,0,0,12,0,1,,21,0,1,0,0,70000,60,1,1,1,1971,2,32,142,4,2,1,,1,0,3701,,1,1,7390,148,91,3700,6,6,5416,1,,0,430,2,70000,70000,110,501,3700,6,1,2,3,1,1,1,0,0,0,0,1,0,0,1,0,1,2,,,119XXX,,5
45646,1,3705,1007588,67,79,4,1960,1,2,2,2,2,2,,2,2,,2,2,,,2,1,1,2,2,1,2,0,,,,,2,1,2,2,1,2,1962,1,2,0,0,0,0,1,0,0,0,0,2,5,2,2,3,0,0,0,0,1,15,18,0,1,0,27600,0,20,3,6,2,1957,2,720,84,2,2,,,6,1,,,1,1,5380,,,,,1,45211,2,,0,4720,4,0,27600,207,274,,,1,1,3,6,45,6,0,1,0,0,1,0,0,0,0,,,,,412010,13,4
45646,2,3705,1007588,69,74,4,1988,,2,1,2,2,2,,,2,,,2,,,2,1,1,2,2,2,2,0,,,,,2,1,2,2,1,2,1962,1,4,,,,,,,,,,3,5,3,3,3,0,0,1,0,1,13,18,0,2,0,12000,0,,3,,,1978,4,999,999,4,1,,1,6,1,,,1,1,,,,,,1,,2,1,0,,4,0,12000,209,274,,,1,1,4,1,1,1,0,0,0,0,1,0,0,1,0,,,,,,,4
45673,1,109,1007588,32,58,1,1997,6,2,2,2,2,2,,,2,,,2,,2,2,1,2,2,2,2,2,2500,80,1,1,,2,1,2,2,2,2,2005,1,4,,,,,,,,,,3,5,3,3,3,0,0,0,0,1,,21,1700,2,0,0,207000,50,1,1,1,1964,1,32,999,3,2,1,,1,0,6299,,1,1,7590,194,109,,,1,5614,1,,0,2160,4,208700,211200,41,501,100,6,1,2,4,1,1,1,0,0,0,0,1,0,0,1,0,2,2,,,232090,,1
45673,2,109,1007588,29,56,1,,1,2,2,2,2,2,,,2,,,2,,2,2,1,2,2,2,2,2,52000,,,,,2,1,2,2,2,2,2005,1,4,,,,,,,,,,2,5,2,2,3,0,0,1,0,1,,19,2200,1,0,0,3800,20,1,6,2,,2,87,22,,2,,,6,0,,,1,1,770,,,,,1,23,1,,0,6355,4,6000,58000,35,501,,,1,2,2,1,1,1,0,0,0,0,1,0,0,1,0,,,,,472111,,1
45685,1,3748,1007588,61,19,1,,2,2,2,2,2,2,,,2,,2,,,,1,2,2,2,2,2,2,0,5,,10,,2,5,,,,,,1,4,,,,,,,,,,3,5,3,3,3,0,0,17,0,3,15,19,0,2,0,0,4000,10,1,4,1,,4,999,999,,2,,,1,0,,,1,1,7870,155,97,,,6,611M1,1,,0,5700,,4000,4000,6,232,3700,6,1,2,3,1,1,1,0,0,0,0,1,0,0,1,0,,,,,436010,,1
45687,1,5918,1007588,105,58,1,,6,2,2,2,2,2,,,2,,,2,,,1,2,2,2,2,2,2,45000,141,,12,,2,3,2,2,1,2,1984,1,4,,,,,,,,,,2,3,2,2,2,0,0,0,0,1,,18,20000,2,0,0,0,80,1,1,1,,1,22,999,,2,,,1,1,,,1,1,7070,22,1,,,4,531,1,,0,410,4,20000,65000,36,501,5900,6,1,2,4,1,1,1,0,0,0,0,1,0,0,1,0,,,,,119141,,1
45694,1,5700,1007588,113,75,1,,7,2,1,2,2,2,,,2,,,2,,,2,1,1,2,2,2,2,0,5,1,1,,2,3,1,2,2,2,1990,1,4,,,,,,,,,,2,5,2,2,3,0,0,0,4200,1,,19,0,1,0,17500,0,60,3,1,2,,1,51,999,,1,1,,6,0,,,1,1,7070,101,61,,,4,531,1,,0,410,,0,21700,6,191,8900,6,1,1,1,1,1,1,0,0,0,0,1,0,0,1,0,,,,,119141,,1
45701,1,6502,1007588,54,45,1,,1,2,2,2,2,2,,,2,,2,2,,,1,2,2,2,2,2,2,0,30,4,1,,2,1,2,2,2,2,1997,1,4,,,,,,,,,,3,5,3,3,3,0,0,0,0,2,15,16,0,1,0,0,130000,60,1,1,1,,2,50,32,,2,4,,1,0,6200,,1,1,4970,88,43,,,1,4451,1,,0,4700,2,130000,130000,6,501,6500,6,1,2,2,1,1,1,0,0,0,0,1,0,0,1,0,2,2,,,411011,,1
45701,2,6502,1007588,69,41,1,,1,2,2,2,2,2,,,2,,2,2,,,1,2,2,2,2,2,2,0,20,1,1,,2,1,2,2,1,2,1997,1,4,,,,,,,,,,3,5,3,3,3,0,0,1,0,1,11,16,0,2,0,0,38000,40,1,1,1,,4,999,999,,2,1,1,1,0,,,1,1,4970,98,55,,,1,4451,1,1,0,5700,2,38000,38000,6,501,6500,6,1,2,4,1,1,1,0,0,0,0,1,0,0,1,0,,,,,436010,,1
45701,3,6502,1007588,44,17,1,,1,2,2,2,2,2,,,2,,2,2,,,1,2,2,2,2,2,2,0,,,,,2,5,,,,,,1,4,,,,,,,,,,2,5,2,2,3,0,0,2,0,2,13,14,0,2,0,0,0,40,3,3,2,,2,50,32,,2,,1,6,0,,,1,1,8660,,,300,6,6,7211,1,1,1,4010,4,0,0,6,501,,,1,2,4,1,1,1,0,0,0,0,1,0,0,1,1,,,,,351012,,1
45701,4,6502,1007588,44,15,1,,2,2,2,2,2,2,,,2,,2,2,,,1,2,2,2,2,2,2,0,30,,2,,2,5,,,,,,1,4,,,,,,,,,,3,5,3,3,3,0,0,2,0,2,11,12,0,2,0,0,0,25,1,1,1,,2,32,50,,2,,1,1,0,,,1,1,8390,80,35,,,6,6243,1,1,1,7750,,7500,0,6,501,700,6,1,2,3,1,1,1,0,0,0,0,1,0,0,1,1,,,,,512090,,1
45701,5,6502,1007588,54,19,1,1997,1,2,2,2,2,2,,,2,1,2,2,,,1,2,2,2,2,2,2,0,15,1,1,1200,2,5,,,,,,1,4,,,,,,,,,,3,5,3,3,3,0,0,4,0,2,15,16,0,2,0,0,15000,30,1,1,1,1980,2,902,88,5,2,1,,1,0,,,1,1,4970,55,16,,,6,4451,1,,0,4720,4,15000,15000,6,501,6500,6,1,2,1,1,1,1,0,0,0,0,1,0,0,1,0,,,,,412010,,1
45710,1,3765,1007588,34,75,1,,7,2,2,2,2,2,,,2,,,2,,,1,2,1,2,2,2,2,0,5,1,1,,2,3,2,2,1,2,1960,1,4,,,,,,,,,,3,5,3,3,3,0,0,0,0,1,,22,0,2,0,50000,20000,50,1,1,1,,2,148,32,,2,1,5,1,0,3301,,1,1,6290,107,67,,,4,488,1,6,0,430,4,20000,70000,17,501,3700,6,1,1,4,1,1,1,0,0,0,0,1,0,0,1,0,2,2,,,119XXX,,1
45712,1,1309,1007588,153,29,1,,1,2,2,2,2,2,,2,2,2,2,2,,,1,2,2,2,2,2,2,0,4,1,1,1200,2,1,2,2,2,2,2015,1,4,1,1,1,0,0,0,0,0,0,1,5,2,3,3,0,0,0,0,1,,18,0,2,0,0,64000,40,1,1,1,1992,1,924,999,6,2,1,,2,0,,,1,1,8180,25,5,,,1,621M,1,,0,4965,3,64000,64000,6,489,9700,6,1,2,3,1,1,1,0,0,0,0,1,0,0,1,0,,,,,419099,2,1
45712,2,1309,1007588,149,39,1,,1,2,2,2,2,2,,2,2,2,2,2,,,1,2,2,2,2,2,2,0,,,,1200,2,1,2,2,3,2,2015,1,2,0,1,0,0,0,0,0,0,0,1,5,2,3,3,0,0,1,0,1,,16,0,1,0,0,75000,47,1,1,1,1992,1,924,999,6,2,,,2,0,,,1,1,4490,,,,,1,4247,1,,0,8140,4,75000,75000,6,489,,,1,2,1,1,1,1,0,0,0,0,1,0,0,1,0,,,,,514120,4,1
45712,3,1309,1007588,161,14,1,1986,1,2,2,2,2,2,,,2,3,,2,,,1,2,2,2,2,2,2,0,15,1,1,2920,2,5,2,2,1,1,1980,3,4,,,,,,,,,,3,5,3,3,3,0,0,2,2400,2,10,11,0,2,0,22200,23800,40,1,1,1,1978,1,924,999,4,2,1,1,1,0,,,1,1,3390,94,52,600,36,3,334M2,1,1,1,7720,4,23800,48400,6,489,8500,6,1,2,1,1,1,1,0,0,0,0,1,0,0,1,1,,,,,512020,,1
45712,4,1309,1007588,160,9,1,1981,3,2,2,2,2,2,,,2,3,,2,,,1,2,2,2,2,2,2,0,20,1,1,2920,2,5,2,2,2,2,2004,1,4,,,,,,,,,,3,5,3,3,3,0,0,2,0,2,6,7,0,2,0,0,40000,40,1,1,1,1971,1,924,999,4,2,1,1,1,0,2102,,1,1,7380,94,51,,,2,5415,1,1,1,1010,,40000,40000,6,489,8500,6,1,2,3,1,1,1,0,0,0,0,1,0,0,1,1,1,2,,,151131,,1
45712,5,1309,1007588,212,3,1,,1,2,2,2,2,2,,,2,,,2,,,1,2,2,2,2,2,2,0,10,1,1,,2,5,2,2,1,2,2010,1,4,,,,,,,,,,3,5,3,3,3,0,0,2,0,3,1,2,0,1,0,0,27500,40,1,6,1,2014,1,924,999,7,2,1,1,1,0,2102,,1,1,6690,96,55,1900,1,2,517Z,1,1,1,1006,,27500,27500,6,489,8500,6,1,2,2,1,1,1,0,0,0,0,1,0,0,1,1,1,2,,,151121,,1
45714,1,8506,1007588,55,37,1,,2,2,2,2,2,2,,,2,2,2,2,,,2,1,2,2,2,2,2,0,10,1,1,1200,2,1,2,2,1,2,2005,1,4,,,,,,,,,,2,5,2,2,3,0,0,0,0,2,15,20,0,2,0,0,300,2,1,6,2,,3,996,999,,2,1,,6,0,2102,,1,1,7860,108,67,,,1,6111,1,,0,2310,3,300,300,6,385,8500,6,1,2,3,1,1,1,0,0,0,0,1,0,0,1,0,1,2,,,252020,,1
45714,2,8506,1007588,79,42,1,,1,2,2,2,2,2,,,2,,2,2,5,1,2,1,2,2,2,2,2,0,30,1,1,,2,1,2,2,1,2,2005,1,4,,,,,,,,,,3,5,3,3,3,0,0,1,0,1,,19,0,1,0,0,93000,40,1,1,1,,1,22,999,,2,1,,1,0,6107,,1,1,770,73,28,,,1,23,1,,0,6200,4,93000,93000,6,385,8500,6,1,2,2,1,1,1,0,0,0,0,1,0,0,1,0,2,1,,,471011,,1
45714,3,8506,1007588,54,10,1,,1,2,2,2,2,2,,,2,1,,1,5,1,2,1,2,2,2,2,2,0,4,1,1,1200,2,5,2,2,1,2,2001,1,4,,,,,,,,,,3,5,3,3,3,0,0,2,0,2,7,7,0,2,0,0,40000,40,1,1,1,,1,22,999,,2,1,2,1,0,,,1,1,4570,76,37,,,1,42491,1,1,1,9130,,40000,40000,6,385,4700,6,1,2,2,1,1,1,0,0,0,0,1,0,0,1,1,,,,,533030,,1
45714,4,8506,1007588,53,5,1,,,2,2,2,,2,,,2,,,,,,2,1,2,2,2,2,2,,,,,,2,5,,,,,,1,,,,,,,,,,,,,,,,,,2,,2,2,2,,2,,,,,,,,,1,22,999,,2,,2,,0,,,1,1,,,,,,,,1,1,1,,,,,6,385,,,1,2,1,1,1,1,0,0,0,0,1,0,0,1,1,,,,,,,1
45715,1,3729,1007588,108,68,1,,1,1,2,2,1,1,,,1,1,,2,,,2,2,1,1,2,2,2,0,141,2,1,1200,2,3,2,2,2,2,1987,1,4,,,,,,,,,,2,2,2,2,2,0,0,0,0,1,,21,0,1,6000,6000,0,40,3,1,2,,2,32,142,,1,2,,6,0,5507,,1,1,770,70,13,9500,6,4,23,1,,0,6230,,0,12000,39,105,300,9,2,1,3,1,1,1,0,0,0,0,1,0,0,1,0,1,2,,,472031,,1
45717,1,3722,1007588,115,53,5,,1,2,2,2,2,2,,,2,3,2,2,,,2,2,2,1,2,2,2,0,50,1,2,1200,1,5,2,2,1,2,2014,1,4,,,,,,,,,,3,5,3,3,3,0,0,0,0,1,,12,0,2,0,0,11000,40,1,1,1,2007,1,210,999,7,2,1,,1,0,,,1,2,7690,98,49,9500,6,6,5617Z,2,,0,4230,4,11000,11000,303,137,3700,6,2,1,3,8,67,15,0,0,0,0,1,0,1,0,0,,,,,372012,,3
45717,2,3722,1007588,156,23,5,,1,2,2,2,2,2,,,2,2,2,,,,2,2,2,2,2,2,2,0,30,1,1,1200,1,5,,,,,,1,4,,,,,,,,,,3,5,3,3,3,0,0,10,0,1,,16,0,2,0,0,11000,40,1,1,1,2007,1,210,999,7,2,1,1,1,0,,,2,2,4795,115,70,9500,6,6,443142,2,1,0,5240,4,11000,11000,303,137,3700,6,2,2,2,8,67,15,0,0,0,0,1,0,1,0,0,,,,,434051,,3
45717,3,3722,1007588,155,24,5,,1,2,2,2,2,2,,,2,2,2,2,,,2,2,2,2,2,2,2,0,90,,2,1200,1,5,2,2,1,2,1948,1,4,,,,,,,,,,3,5,3,3,3,0,0,12,0,1,,12,0,2,0,0,11000,40,1,1,1,2006,1,210,999,7,2,,,1,0,,,2,2,9290,82,25,,,6,814,2,,0,4230,4,11000,11000,303,88,3700,6,2,2,1,8,67,15,0,0,0,0,1,0,1,0,0,,,,,372012,,3
45717,4,3722,1007588,109,22,5,,1,2,2,2,2,2,,,2,3,,2,,,2,2,2,2,2,2,2,0,60,1,1,1200,1,5,2,2,1,2,1982,1,4,,,,,,,,,,3,5,3,3,3,0,0,13,0,1,,12,0,1,0,0,11000,40,1,1,1,2012,1,210,999,7,2,1,,1,0,,,2,2,770,94,43,,,6,23,2,,0,6260,2,11000,11000,303,88,3700,6,2,2,3,8,67,15,0,0,0,0,1,0,1,0,0,,,,,472061,,3
45730,1,7322,1007588,183,34,5,,1,2,2,2,2,2,,,2,4,,2,,,1,2,2,2,2,2,2,0,12,1,1,1200,1,1,2,2,1,2,2005,2,4,,,,,,,,,,3,5,3,3,3,0,0,0,0,1,,12,0,1,0,0,40000,40,1,1,1,2007,1,210,999,7,2,1,,1,0,,,1,2,2870,66,25,1,303,1,332M,2,,0,7740,,40000,40000,303,141,7300,6,1,2,1,1,1,1,0,0,0,0,1,0,0,1,0,,,,,512041,,3
45730,2,7322,1007588,187,30,3,,,2,2,2,2,2,,,2,1,1,2,,,2,2,2,1,2,2,2,0,,,,1200,1,1,2,2,1,2,2005,2,4,,,,,,,,,,2,5,2,2,3,0,0,1,0,1,9,15,0,2,0,0,0,,3,,2,2015,1,210,999,7,2,,2,6,0,,,1,2,,,,1,303,1,,1,4,0,,3,0,0,303,141,,,2,1,4,1,1,1,0,0,0,0,1,0,0,1,0,,,,,,,3
45730,3,7322,1007588,200,8,3,2002,1,2,2,2,1,2,,,2,4,,2,,,2,2,2,1,2,2,2,0,12,1,1,1200,1,5,2,2,1,2,2011,2,4,,,,,,,,,,3,5,3,3,3,0,0,2,0,2,4,4,0,1,0,0,6000,20,1,6,1,2015,1,210,999,7,2,1,2,1,0,,,1,2,4970,170,104,1,303,2,4451,1,2,1,4050,4,6000,6000,303,141,1300,6,2,1,1,1,1,1,0,0,0,0,1,0,0,1,1,,,,,353021,,3
45730,4,7322,1007588,199,5,3,,,2,2,2,2,2,,,2,4,2,,,,2,2,2,1,2,2,2,0,,,,1200,1,5,,,,,,2,4,,,,,,,,,,2,5,2,2,3,0,0,2,0,2,2,2,0,2,0,0,0,,3,,2,2015,1,210,999,7,2,,2,6,0,,,1,2,,,,1,303,6,,1,2,1,,4,0,0,303,141,,,2,1,2,1,1,1,0,0,0,0,1,0,0,1,1,,,,,,,3
45730,5,7322,1007588,187,0,1,2014,1,2,2,2,2,2,,,2,1,,2,,,2,2,2,1,2,2,2,1000,10,,10,1540,1,5,2,2,1,2,2000,1,4,,,,,,,,,,3,5,3,3,3,2300,0,2,0,1,,22,0,1,0,0,220000,40,1,1,1,2000,1,210,999,7,2,,2,1,0,2407,,1,2,7380,102,61,,,1,5415,1,2,1,1020,,220000,223300,6,141,8100,6,2,1,3,1,1,1,0,0,0,0,1,0,0,1,1,1,2,,,15113X,,1
45747,1,1304,1007588,98,42,1,2013,1,2,2,2,2,2,,,2,1,2,2,,,1,2,2,2,2,2,2,0,20,1,1,1540,2,1,2,2,1,2,2002,1,4,,,,,,,,,,2,5,2,2,3,0,0,0,0,1,,21,0,2,0,0,0,40,3,3,2,2001,1,32,999,7,2,1,,6,0,1901,,1,1,6970,104,61,,,1,52M2,1,,0,1020,2,0,0,29,501,8100,6,1,2,3,1,1,1,0,0,0,0,1,0,0,1,0,2,2,,,15113X,,1
45747,2,1304,1007588,132,44,1,,7,2,2,2,2,2,,,2,1,,2,,,1,2,2,2,2,2,2,500,12,1,1,1350,2,1,2,2,1,2,2002,1,4,,,,,,,,,,3,5,3,3,3,0,0,1,0,1,11,22,0,1,0,0,504000,43,1,3,1,,1,22,999,,2,1,1,1,0,6207,,1,1,6890,98,57,,,1,522M,1,4,0,10,,504000,504500,6,501,1300,6,1,2,2,1,1,1,0,0,0,0,1,0,0,1,0,2,2,,,1110XX,,1
45747,3,1304,1007588,118,12,1,,,2,2,2,,2,,,2,,,,,,1,2,2,2,2,2,2,,,,,,2,5,,,,,,1,,,,,,,,,,,,,,,,,,2,,2,8,9,,2,,,,,,,,,1,925,999,,2,,2,,0,,,1,1,,,,,,,,1,1,1,,,,,6,501,,,1,2,4,1,1,1,0,0,0,0,1,0,0,1,1,,,,,,,1
45747,4,1304,1007588,105,10,1,,,2,2,2,2,2,,,2,1,,1,,2,1,2,2,2,2,2,2,0,,,,1540,2,5,2,2,1,2,1972,1,4,,,,,,,,,,2,5,2,2,3,0,0,2,0,2,7,8,0,1,0,0,0,,3,,2,2016,1,925,999,7,2,,2,6,0,5098,,1,1,,,,1,210,1,,1,1,1,,,0,0,6,501,,,1,2,2,1,1,1,0,0,0,0,1,0,0,1,1,1,2,1,1,,,1
45753,1,3702,1007588,44,64,1,,1,2,2,2,2,2,,,2,2,,2,,2,2,1,2,2,2,2,2,0,,,,1540,2,3,2,2,2,2,1984,1,4,,,,,,,,,,2,5,2,2,3,0,0,0,770,1,,19,0,2,0,17500,0,,2,,2,2016,2,82,32,7,2,,,6,0,2601,,1,1,7070,,,1,210,4,531,1,,0,5120,4,0,18270,53,147,,,1,2,2,1,1,1,0,0,0,0,1,0,0,1,0,1,2,1,1,433031,,1
45762,1,8302,1007588,10,60,1,,6,2,2,2,2,2,,,2,,,2,,,1,2,2,2,2,2,2,11000,,,11,,2,1,2,2,1,2,1976,1,4,,,,,,,,,,3,5,3,3,3,0,0,0,0,1,,21,45000,2,0,0,0,20,1,1,1,,1,183,999,,2,,,1,0,1501,,1,1,7280,,,,,1,5412,1,,0,800,4,45000,56000,38,501,8300,6,1,2,1,1,1,1,0,0,0,0,1,0,0,1,0,1,2,,,132011,,1
45762,2,8302,1007588,9,65,1,,6,2,2,2,2,2,,,2,,,2,,,1,2,1,2,2,2,2,0,,,11,,2,1,2,2,1,2,1976,1,4,,,,,,,,,,3,5,3,3,3,0,0,1,0,1,,21,120000,1,0,0,0,20,1,1,1,,1,183,999,,2,,,1,0,6000,,1,1,770,,,11600,53,1,23,1,,0,220,4,120000,120000,6,501,8300,6,1,1,4,1,1,1,0,0,0,0,1,0,0,1,0,2,2,,,119021,,1
45762,3,8302,1007588,18,54,1,2016,6,2,2,1,2,2,,,2,1,,2,,,2,1,2,2,2,2,2,2000,25,1,11,1155,1,2,2,2,1,2,1985,1,4,,,,,,,,,,3,5,3,3,3,0,0,5,0,1,,21,10000,1,0,0,0,20,1,1,1,2006,1,183,999,7,1,1,,1,0,3600,,1,1,7390,93,49,,,3,5416,1,,0,710,,10000,12000,38,501,8300,6,1,2,3,1,1,1,0,0,0,0,1,0,0,1,0,1,2,,,131111,,1
45762,4,8302,1007588,14,21,1,,6,2,2,2,2,2,,,2,1,,2,,,2,1,2,2,2,2,2,0,20,,7,2560,2,5,2,2,2,2,2003,1,4,,,,,,,,,,2,5,2,2,3,0,0,10,0,3,15,20,7600,1,0,0,12000,35,1,3,2,2006,4,999,999,7,2,,,6,0,5507,,1,1,8170,98,55,,,6,6216,1,,0,4610,4,19600,19600,6,501,1,251,1,2,1,1,1,1,0,0,0,0,1,0,0,1,0,1,2,,,399021,,1
45767,1,7505,1007588,114,70,1,1995,3,2,2,2,2,2,,,2,1,,2,,,1,2,1,2,2,2,2,0,,,,2920,2,2,2,2,1,2,1968,1,4,,,,,,,,,,2,5,2,2,3,0,0,0,24200,1,,21,0,2,0,22500,0,,2,,2,1977,2,129,82,4,2,,,6,1,4101,2306,1,1,9480,,,,,3,923,1,,0,430,4,0,46700,6,408,,,1,1,4,1,1,1,0,0,0,0,1,0,0,1,0,2,1,,,119XXX,,1
45771,1,3764,1007588,61,53,4,2009,1,2,2,2,2,2,,,2,1,,2,,,2,1,2,2,2,2,2,0,5,1,1,1200,1,5,2,2,1,2,1973,1,4,,,,,,,,,,3,5,3,3,3,0,0,0,0,1,,1,0,2,0,0,16000,35,1,1,1,1971,1,210,999,4,2,1,,1,0,6110,,1,2,7680,203,121,,,6,5616,2,,0,5000,4,16000,16000,303,461,3700,6,1,2,1,8,67,15,0,0,0,0,1,0,1,0,0,2,1,,,431011,,3
45771,2,3764,1007588,78,34,1,,1,2,2,2,2,2,,2,2,1,2,2,,,1,2,2,2,2,2,2,0,35,1,1,1200,1,5,2,2,1,2,1993,1,4,0,0,1,0,0,0,0,0,0,3,5,3,3,3,0,0,2,0,2,15,19,0,2,0,0,35000,45,1,1,1,,2,210,271,,2,1,,1,0,6207,,1,2,6990,89,43,,,6,524,1,,0,5840,4,35000,35000,6,461,5900,6,1,2,3,8,67,15,0,0,0,0,1,0,1,0,0,2,2,,,439041,12,1
45771,3,3764,1007588,81,33,1,,1,2,2,2,2,2,,,2,,2,2,,,2,1,2,2,2,2,2,0,5,1,1,,2,5,,,,,,1,4,,,,,,,,,,3,5,3,3,3,0,0,2,0,1,,19,0,2,0,0,35000,48,1,1,1,,2,210,271,,2,1,,1,0,,,1,2,8680,100,60,,,6,722Z,1,,0,310,4,35000,35000,6,461,3700,6,1,2,4,8,67,15,0,0,0,0,1,0,1,0,0,,,,,119051,,1
